ip,status,error,timeTaken
10.0.157.175,success,,3240.24
10.0.157.171,success,,3239.34
10.0.158.140,success,,3237.15
10.0.158.102,success,,3238.08
10.0.158.149,success,,3240.36
10.0.158.126,success,,3238.73
10.0.158.156,success,,3246.36
10.0.161.2,success,,3240.94
10.0.140.88,success,,3241.27
10.0.156.154,success,,3242.20
10.0.158.119,success,,3242.14
10.0.158.137,success,,3241.75
10.0.161.3,success,,3243.67
10.0.158.120,success,,3243.47
10.0.163.128,success,,3240.34
10.0.163.149,success,,3242.79
10.0.158.170,success,,3248.63
10.0.158.111,success,,3244.67
10.0.158.98,success,,3244.92
10.0.163.162,success,,3244.14
10.0.158.128,success,,3246.66
10.0.163.165,success,,3245.54
10.0.163.169,success,,3245.97
10.0.163.150,success,,3245.01
10.0.163.146,success,,3244.87
10.0.163.157,success,,3244.39
10.0.163.155,success,,3245.22
10.0.163.136,success,,3244.67
10.0.163.137,success,,3245.36
10.0.163.168,success,,3247.66
10.0.163.115,success,,3245.10
10.0.157.117,success,,3260.65
10.0.163.179,success,,3249.02
10.0.158.99,success,,3250.55
10.0.158.109,success,,3250.76
10.0.163.160,success,,3249.27
10.0.157.133,success,,3244.76
10.0.163.131,success,,3248.53
10.0.163.178,success,,3251.06
10.0.163.133,success,,3249.55
10.0.163.130,success,,3249.87
10.0.163.176,success,,3252.00
10.0.163.154,success,,3251.58
10.0.163.147,success,,3252.00
10.0.163.166,success,,3252.98
10.0.163.142,success,,3251.95
10.0.163.151,success,,3253.70
10.0.163.170,success,,3255.04
10.0.163.144,success,,3254.07
10.0.158.160,success,,3258.98
10.0.163.117,success,,3252.85
10.0.163.163,success,,3255.80
10.0.163.159,success,,3255.28
10.0.163.134,success,,3255.82
10.0.163.148,success,,3255.79
10.0.163.167,success,,3257.33
10.0.163.140,success,,3255.94
10.0.163.127,success,,3255.58
10.0.163.126,success,,3255.53
10.0.163.143,success,,3257.22
10.0.163.152,success,,3259.88
10.0.163.116,success,,3257.99
10.0.163.124,success,,3258.15
10.0.163.138,success,,3259.76
10.0.163.97,success,,3258.52
10.0.163.129,success,,3260.53
10.0.163.108,success,,3258.43
10.0.163.161,success,,3261.86
10.0.158.125,success,,3264.81
10.0.163.114,success,,3260.59
10.0.163.164,success,,3264.18
10.0.163.106,success,,3259.75
10.0.163.109,success,,3260.02
10.0.163.125,success,,3262.45
10.0.162.156,success,,3260.15
10.0.162.170,success,,3262.27
10.0.162.161,success,,3262.35
10.0.163.118,success,,3262.61
10.0.163.132,success,,3265.62
10.0.163.110,success,,3263.55
10.0.163.141,success,,3266.43
10.0.163.113,success,,3266.04
10.0.163.103,success,,3265.00
10.0.163.145,success,,3268.37
10.0.163.93,success,,3266.70
10.0.162.168,success,,3264.41
10.0.163.112,success,,3266.90
10.0.163.158,success,,3269.96
10.0.163.156,success,,3270.24
10.0.163.100,success,,3266.97
10.0.163.139,success,,3270.12
10.0.163.98,success,,3269.20
10.0.163.120,success,,3268.73
10.0.163.99,success,,3267.96
10.0.161.12,success,,3266.84
10.0.163.171,success,,3274.61
10.0.162.167,success,,3269.17
10.0.162.152,success,,3269.08
10.0.161.23,success,,3268.61
10.0.163.135,success,,3274.34
10.0.161.16,success,,3268.88
10.0.162.160,success,,3272.24
10.0.163.121,success,,3272.40
10.0.162.165,success,,3270.96
10.0.163.94,success,,3272.10
10.0.163.96,success,,3274.59
10.0.117.116,success,,3268.00
10.0.163.122,success,,3276.43
10.0.161.21,success,,3274.04
10.0.161.26,success,,3274.92
10.0.163.102,success,,3276.54
10.0.163.123,success,,3278.81
10.0.163.101,success,,3276.13
10.0.163.119,success,,3279.25
10.0.162.162,success,,3277.69
10.0.162.166,success,,3277.16
10.0.162.163,success,,3275.07
10.0.161.45,success,,3277.07
10.0.161.29,success,,3276.46
10.0.161.15,success,,3278.30
10.0.162.175,success,,3276.22
10.0.162.158,success,,3281.41
10.0.160.148,success,,3277.19
10.0.163.92,success,,3280.18
10.0.163.104,success,,3280.21
10.0.162.154,success,,3278.02
10.0.162.179,success,,3278.23
10.0.162.92,success,,3278.76
10.0.161.22,success,,3280.23
10.0.162.171,success,,3281.97
10.0.161.30,success,,3280.38
10.0.161.17,success,,3282.07
10.0.161.11,success,,3281.65
10.0.161.10,success,,3282.98
10.0.117.117,success,,3278.21
10.0.110.104,success,,3277.25
10.0.117.118,success,,3278.79
10.0.163.105,success,,3286.11
10.0.162.97,success,,3281.13
10.0.162.159,success,,3286.09
10.0.110.114,success,,3278.80
10.0.161.20,success,,3285.14
10.0.161.34,success,,3285.56
10.0.117.108,success,,3283.76
10.0.162.180,success,,3286.26
10.0.105.101,success,,3281.51
10.0.161.14,success,,3289.59
10.0.161.18,success,,3289.40
10.0.162.172,success,,3286.96
10.0.117.107,success,,3286.32
10.0.160.154,success,,3289.88
10.0.161.36,success,,3292.27
10.0.117.110,success,,3288.79
10.0.161.35,success,,3292.51
10.0.161.25,success,,3292.95
10.0.161.33,success,,3293.03
10.0.160.157,success,,3291.18
10.0.161.28,success,,3293.58
10.0.117.115,success,,3290.75
10.0.117.109,success,,3291.53
10.0.117.113,success,,3291.67
10.0.160.156,success,,3294.38
10.0.162.174,success,,3293.04
10.0.161.44,success,,3297.60
10.0.161.32,success,,3296.75
10.0.129.200,success,,3290.85
10.0.160.150,success,,3299.07
10.0.162.173,success,,3299.49
10.0.161.175,success,,3296.97
10.0.161.27,success,,3302.93
10.0.110.113,success,,3296.80
10.0.162.98,success,,3300.32
10.0.155.125,success,,3298.99
10.0.161.19,success,,3303.89
10.0.104.102,success,,3299.92
10.0.161.153,success,,3300.29
10.0.110.105,success,,3299.83
10.0.162.178,success,,3303.95
10.0.162.164,success,,3303.42
10.0.160.161,success,,3306.00
10.0.160.149,success,,3305.30
10.0.104.111,success,,3299.97
10.0.160.145,success,,3306.37
10.0.163.95,success,,3310.74
10.0.162.99,success,,3306.39
10.0.160.160,success,,3308.59
10.0.163.111,success,,3312.91
10.0.110.107,success,,3304.03
10.0.160.167,success,,3308.86
10.0.160.159,success,,3308.44
10.0.157.123,success,,3305.99
10.0.117.112,success,,3308.25
10.0.117.111,success,,3309.01
10.0.110.102,success,,3307.91
10.0.111.104,success,,3307.88
10.0.110.109,success,,3309.71
10.0.104.110,success,,3311.65
10.0.104.107,success,,3308.62
10.0.110.110,success,,3310.86
10.0.110.112,success,,3311.11
10.0.110.117,success,,3311.05
10.0.161.13,success,,3317.96
10.0.104.109,success,,3313.81
10.0.160.146,success,,3317.13
10.0.162.96,success,,3316.34
10.0.110.111,success,,3313.29
10.0.161.31,success,,3318.93
10.0.110.101,success,,3314.65
10.0.110.106,success,,3314.52
10.0.110.103,success,,3315.15
10.0.160.147,success,,3318.72
10.0.110.108,success,,3315.36
10.0.110.115,success,,3315.21
10.0.111.106,success,,3314.97
10.0.161.126,success,,3317.53
10.0.162.91,success,,3319.72
10.0.104.106,success,,3318.80
10.0.138.165,success,,3316.73
10.0.110.116,success,,3317.85
10.0.160.158,success,,3322.56
10.0.162.177,success,,3323.74
10.0.104.101,success,,3322.21
10.0.162.94,success,,3323.37
10.0.161.93,success,,3322.29
10.0.162.95,success,,3324.25
10.0.157.165,success,,3337.16
10.0.163.107,success,,3331.90
10.0.160.155,success,,3325.28
10.0.111.103,success,,3321.50
10.0.69.79,success,,3319.73
10.0.110.119,success,,3322.88
10.0.162.157,success,,3331.99
10.0.106.102,success,,3322.67
10.0.104.108,success,,3324.18
10.0.139.18,success,,3326.29
10.0.106.101,success,,3324.16
10.0.162.93,success,,3328.30
10.0.69.69,success,,3322.05
10.0.111.105,success,,3326.60
10.0.69.53,success,,3324.64
10.0.107.101,success,,3327.03
10.0.110.118,success,,3327.78
10.0.110.120,success,,3327.56
10.0.69.64,success,,3325.37
10.0.69.77,success,,3325.27
10.0.155.12,success,,3330.02
10.0.69.51,success,,3326.82
10.0.69.52,success,,3327.09
10.0.110.122,success,,3328.15
10.0.138.164,success,,3330.41
10.0.104.105,success,,3333.06
10.0.69.78,success,,3328.98
10.0.162.176,success,,3337.14
10.0.117.114,success,,3335.59
10.0.23.242,success,,3331.09
10.0.69.87,success,,3328.74
10.0.101.101,success,,3332.70
10.0.138.168,success,,3332.38
10.0.104.112,success,,3333.87
10.0.104.104,success,,3333.87
10.0.140.94,success,,3335.44
10.0.69.54,success,,3333.11
10.0.110.121,success,,3335.00
10.0.23.243,success,,3333.86
10.0.69.55,success,,3333.78
10.0.140.96,success,,3334.72
10.0.69.76,success,,3333.95
10.0.69.75,success,,3333.27
10.0.69.74,success,,3333.76
10.0.69.81,success,,3334.50
10.0.69.63,success,,3334.26
10.0.69.57,success,,3334.88
10.0.138.166,success,,3338.40
10.0.161.80,success,,3338.20
10.0.69.80,success,,3336.85
10.0.69.93,success,,3335.76
10.0.69.65,success,,3337.00
10.0.69.58,success,,3337.22
10.0.161.24,success,,3348.68
10.0.69.72,success,,3339.07
10.0.69.59,success,,3339.19
10.0.69.67,success,,3340.39
10.0.69.89,success,,3341.07
10.0.69.71,success,,3343.35
10.0.69.91,success,,3341.64
10.0.69.90,success,,3341.77
10.0.138.167,success,,3346.75
10.0.69.94,success,,3343.57
10.0.69.9,success,,3342.42
10.0.69.1,success,,3343.64
10.0.69.7,success,,3343.90
10.0.69.2,success,,3343.35
10.0.69.84,success,,3344.14
10.0.69.92,success,,3344.34
10.0.160.29,success,,3348.74
10.0.160.12,success,,3349.24
10.0.69.66,success,,3347.20
10.0.160.46,success,,3349.78
10.0.69.56,success,,3347.40
10.0.69.6,success,,3346.66
10.0.69.5,success,,3346.09
10.0.69.95,success,,3347.91
10.0.140.97,success,,3350.71
10.0.69.68,success,,3350.24
10.0.161.69,success,,3351.93
10.0.69.85,success,,3349.37
10.0.161.43,success,,3352.11
10.0.161.163,success,,3356.14
10.0.69.11,success,,3348.79
10.0.69.86,success,,3349.56
10.0.69.70,success,,3352.24
10.0.69.4,success,,3350.21
10.0.69.82,success,,3350.49
10.0.162.169,success,,3358.12
10.0.160.26,success,,3355.69
10.0.69.15,success,,3351.12
10.0.69.10,success,,3352.42
10.0.69.21,success,,3352.50
10.0.69.13,success,,3353.10
10.0.69.16,success,,3353.62
10.0.69.18,success,,3353.60
10.0.69.61,success,,3353.60
10.0.69.96,success,,3356.48
10.0.160.20,success,,3359.66
10.0.69.73,success,,3359.08
10.0.69.98,success,,3358.41
10.0.69.97,success,,3357.81
10.0.69.22,success,,3357.04
10.0.69.50,success,,3361.74
10.0.24.254,success,,3356.87
10.0.25.14,success,,3356.88
10.0.69.19,success,,3358.77
10.0.25.5,success,,3358.60
10.0.162.155,success,,3370.60
10.0.69.8,success,,3361.60
10.0.25.10,success,,3358.74
10.0.69.62,success,,3360.18
10.0.161.87,success,,3365.91
10.0.69.12,success,,3361.68
10.0.69.3,success,,3362.06
10.0.69.60,success,,3361.55
10.0.25.16,success,,3360.06
10.0.24.246,success,,3361.78
10.0.25.24,success,,3360.50
10.0.25.67,success,,3358.80
10.0.69.17,success,,3364.24
10.0.69.83,success,,3365.54
10.0.24.252,success,,3364.66
10.0.24.255,success,,3365.33
10.0.25.26,success,,3364.30
10.0.25.1,success,,3365.41
10.0.69.14,success,,3367.39
10.0.25.6,success,,3365.97
10.0.25.49,success,,3363.58
10.0.24.251,success,,3367.27
10.0.25.13,success,,3366.38
10.0.25.9,success,,3368.03
10.0.24.249,success,,3368.02
10.0.25.15,success,,3367.51
10.0.25.7,success,,3368.01
10.0.25.46,success,,3366.38
10.0.25.20,success,,3368.02
10.0.25.29,success,,3367.75
10.0.25.60,success,,3366.48
10.0.69.20,success,,3371.35
10.0.69.99,success,,3372.34
10.0.25.11,success,,3367.17
10.0.25.55,success,,3368.85
10.0.69.88,success,,3375.12
10.0.24.248,success,,3373.52
10.0.25.21,success,,3372.10
10.0.25.37,success,,3371.44
10.0.24.247,success,,3374.61
10.0.25.27,success,,3372.94
10.0.25.36,success,,3372.50
10.0.25.79,success,,3370.95
10.0.25.19,success,,3370.67
10.0.25.23,success,,3373.89
10.0.25.51,success,,3373.54
10.0.25.63,success,,3371.82
10.0.25.38,success,,3375.21
10.0.25.61,success,,3372.90
10.0.25.43,success,,3375.48
10.0.25.18,success,,3377.98
10.0.25.22,success,,3377.80
10.0.25.0,success,,3379.29
10.0.25.33,success,,3377.77
10.0.25.31,success,,3378.19
10.0.25.58,success,,3376.33
10.0.25.74,success,,3376.78
10.0.25.45,success,,3377.94
10.0.25.41,success,,3378.63
10.0.25.70,success,,3377.88
10.0.25.3,success,,3378.54
10.0.25.71,success,,3378.45
10.0.25.53,success,,3377.57
10.0.25.12,success,,3378.47
10.0.25.34,success,,3381.24
10.0.25.32,success,,3382.20
10.0.25.28,success,,3382.30
10.0.25.87,success,,3377.85
10.0.25.40,success,,3381.73
10.0.25.68,success,,3379.33
10.0.24.253,success,,3385.04
10.0.25.42,success,,3380.70
10.0.25.117,success,,3376.94
10.0.25.83,success,,3380.44
10.0.25.52,success,,3382.06
10.0.25.59,success,,3383.48
10.0.25.30,success,,3388.30
10.0.25.76,success,,3386.23
10.0.25.35,success,,3387.09
10.0.25.8,success,,3388.66
10.0.25.66,success,,3390.29
10.0.25.64,success,,3390.05
10.0.25.99,success,,3387.52
10.0.25.50,success,,3389.92
10.0.25.4,success,,3391.81
10.0.25.48,success,,3391.35
10.0.25.111,success,,3386.97
10.0.25.39,success,,3391.25
10.0.25.56,success,,3390.95
10.0.25.86,success,,3390.87
10.0.25.123,success,,3387.55
10.0.25.104,success,,3390.11
10.0.25.72,success,,3392.32
10.0.25.54,success,,3395.25
10.0.25.2,success,,3398.79
10.0.25.102,success,,3391.91
10.0.25.82,success,,3393.44
10.0.25.119,success,,3390.97
10.0.25.75,success,,3394.84
10.0.25.57,success,,3395.66
10.0.25.85,success,,3395.00
10.0.25.78,success,,3395.66
10.0.25.89,success,,3395.49
10.0.25.92,success,,3395.71
10.0.25.80,success,,3396.77
10.0.25.17,success,,3398.86
10.0.25.93,success,,3397.14
10.0.25.96,success,,3397.60
10.0.25.125,success,,3395.51
10.0.25.84,success,,3399.51
10.0.25.108,success,,3399.45
10.0.25.177,success,,3396.29
10.0.25.77,success,,3401.91
10.0.25.122,success,,3398.80
10.0.25.65,success,,3403.04
10.0.25.69,success,,3405.16
10.0.25.90,success,,3402.63
10.0.25.105,success,,3403.74
10.0.25.91,success,,3404.64
10.0.25.134,success,,3401.79
10.0.25.109,success,,3404.88
10.0.25.25,success,,3408.12
10.0.25.170,success,,3401.66
10.0.25.129,success,,3403.60
10.0.25.103,success,,3406.40
10.0.25.126,success,,3404.36
10.0.25.110,success,,3405.78
10.0.25.159,success,,3403.70
10.0.25.88,success,,3408.78
10.0.25.121,success,,3406.18
10.0.25.81,success,,3410.03
10.0.25.101,success,,3410.08
10.0.25.130,success,,3408.21
10.0.25.120,success,,3410.25
10.0.25.176,success,,3408.07
10.0.25.138,success,,3411.22
10.0.25.127,success,,3412.77
10.0.25.218,success,,3412.10
10.0.25.149,success,,3411.79
10.0.25.206,success,,3413.37
10.0.25.113,success,,3418.78
10.0.25.115,success,,3417.48
10.0.25.163,success,,3414.52
10.0.25.112,success,,3418.40
10.0.25.128,success,,3418.12
10.0.25.197,success,,3414.33
10.0.25.143,success,,3418.06
10.0.25.146,success,,3416.72
10.0.25.135,success,,3420.36
10.0.25.124,success,,3421.84
10.0.25.132,success,,3421.90
10.0.25.140,success,,3422.18
10.0.25.139,success,,3422.47
10.0.25.106,success,,3426.26
10.0.25.151,success,,3423.05
10.0.25.160,success,,3422.39
10.0.25.154,success,,3422.56
10.0.25.199,success,,3423.54
10.0.25.47,success,,3430.35
10.0.25.107,success,,3428.09
10.0.25.147,success,,3426.24
10.0.25.133,success,,3428.09
10.0.25.165,success,,3427.01
10.0.25.162,success,,3424.32
10.0.25.95,success,,3431.57
10.0.25.62,success,,3433.66
10.0.25.144,success,,3425.50
10.0.25.212,success,,3428.32
10.0.25.189,success,,3428.44
10.0.25.131,success,,3430.33
10.0.25.73,success,,3434.85
10.0.25.136,success,,3430.61
10.0.25.116,success,,3432.23
10.0.25.156,success,,3428.28
10.0.25.145,success,,3429.32
10.0.25.137,success,,3431.90
10.0.25.168,success,,3430.02
10.0.25.166,success,,3427.83
10.0.25.174,success,,3432.61
10.0.25.167,success,,3430.42
10.0.25.155,success,,3431.19
10.0.25.158,success,,3429.77
10.0.25.184,success,,3433.53
10.0.25.44,success,,3443.86
10.0.25.194,success,,3435.33
10.0.25.195,success,,3432.06
10.0.25.150,success,,3431.77
10.0.25.204,success,,3434.97
10.0.25.152,success,,3436.22
10.0.25.205,success,,3434.97
10.0.25.198,success,,3432.53
10.0.25.222,success,,3431.94
10.0.25.251,success,,3431.31
10.0.25.173,success,,3435.77
10.0.25.196,success,,3435.73
10.0.25.157,success,,3438.48
10.0.25.142,success,,3440.12
10.0.25.183,success,,3436.50
10.0.25.193,success,,3435.97
10.0.25.235,success,,3434.16
10.0.25.200,success,,3441.86
10.0.25.182,success,,3439.92
10.0.26.0,success,,3436.94
10.0.25.242,success,,3436.65
10.0.25.148,success,,3441.34
10.0.25.118,success,,3447.08
10.0.25.186,success,,3442.65
10.0.25.220,success,,3439.94
10.0.26.3,success,,3438.78
10.0.25.209,success,,3443.45
10.0.25.202,success,,3444.75
10.0.25.215,success,,3443.34
10.0.25.216,success,,3443.05
10.0.25.153,success,,3445.47
10.0.25.161,success,,3447.57
10.0.25.246,success,,3441.58
10.0.25.250,success,,3441.37
10.0.25.231,success,,3443.65
10.0.25.185,success,,3440.27
10.0.25.172,success,,3447.16
10.0.25.180,success,,3447.29
10.0.25.211,success,,3446.45
10.0.26.8,success,,3442.50
10.0.25.236,success,,3446.04
10.0.25.169,success,,3449.92
10.0.25.217,success,,3447.73
10.0.26.158,success,,3440.29
10.0.26.20,success,,3443.87
10.0.25.207,success,,3451.80
10.0.25.239,success,,3446.88
10.0.25.227,success,,3448.78
10.0.26.1,success,,3447.72
10.0.25.190,success,,3450.26
10.0.25.225,success,,3449.97
10.0.25.192,success,,3451.34
10.0.25.226,success,,3450.40
10.0.26.12,success,,3450.02
10.0.25.175,success,,3456.48
10.0.25.221,success,,3452.38
10.0.26.33,success,,3448.63
10.0.25.229,success,,3455.37
10.0.25.249,success,,3454.56
10.0.26.7,success,,3455.03
10.0.25.230,success,,3457.49
10.0.25.201,success,,3459.49
10.0.26.19,success,,3457.26
10.0.26.157,success,,3451.23
10.0.26.151,success,,3451.39
10.0.25.164,success,,3461.10
10.0.26.153,success,,3452.68
10.0.26.160,success,,3452.35
10.0.25.208,success,,3465.36
10.0.25.253,success,,3460.36
10.0.25.245,success,,3457.09
10.0.26.35,success,,3460.53
10.0.26.156,success,,3454.52
10.0.26.147,success,,3455.31
10.0.26.148,success,,3455.55
10.0.25.238,success,,3462.18
10.0.26.4,success,,3460.23
10.0.25.232,success,,3461.23
10.0.26.167,success,,3455.97
10.0.25.237,success,,3462.45
10.0.26.30,success,,3459.00
10.0.25.181,success,,3460.23
10.0.25.219,success,,3470.61
10.0.25.223,success,,3468.63
10.0.25.188,success,,3463.32
10.0.25.141,success,,3475.41
10.0.26.150,success,,3462.07
10.0.25.244,success,,3467.27
10.0.26.17,success,,3466.18
10.0.25.240,success,,3468.88
10.0.26.15,success,,3466.72
10.0.26.152,success,,3464.41
10.0.26.28,success,,3465.52
10.0.26.18,success,,3468.01
10.0.26.32,success,,3466.70
10.0.25.203,success,,3474.23
10.0.26.149,success,,3466.01
10.0.26.250,success,,3464.07
10.0.25.254,success,,3471.59
10.0.25.241,success,,3473.38
10.0.26.13,success,,3472.19
10.0.26.165,success,,3467.41
10.0.26.161,success,,3468.23
10.0.26.171,success,,3467.57
10.0.26.11,success,,3473.08
10.0.26.168,success,,3468.68
10.0.25.247,success,,3475.26
10.0.26.16,success,,3474.37
10.0.26.2,success,,3474.64
10.0.26.154,success,,3471.13
10.0.26.22,success,,3474.49
10.0.26.29,success,,3474.55
10.0.26.5,success,,3476.97
10.0.25.234,success,,3478.28
10.0.26.10,success,,3479.85
10.0.26.31,success,,3478.86
10.0.25.178,success,,3488.42
10.0.25.187,success,,3479.24
10.0.25.214,success,,3484.81
10.0.25.228,success,,3483.95
10.0.26.229,success,,3474.72
10.0.26.27,success,,3480.04
10.0.27.3,success,,3475.54
10.0.26.34,success,,3482.03
10.0.25.179,success,,3481.45
10.0.26.26,success,,3482.35
10.0.26.206,success,,3478.52
10.0.28.121,success,,3477.40
10.0.26.162,success,,3480.32
10.0.26.21,success,,3483.28
10.0.26.217,success,,3479.54
10.0.26.163,success,,3480.90
10.0.26.224,success,,3480.91
10.0.25.98,success,,3484.55
10.0.25.243,success,,3489.36
10.0.26.24,success,,3485.74
10.0.26.9,success,,3486.37
10.0.25.100,success,,3488.55
10.0.26.155,success,,3487.87
10.0.26.222,success,,3486.55
10.0.26.234,success,,3487.75
10.0.26.202,success,,3488.36
10.0.26.219,success,,3489.34
10.0.26.223,success,,3490.20
10.0.26.208,success,,3490.91
10.0.26.231,success,,3487.40
10.0.26.36,success,,3494.23
10.0.26.170,success,,3492.44
10.0.26.247,success,,3489.20
10.0.26.205,success,,3490.73
10.0.28.132,success,,3496.00
10.0.26.166,success,,3494.13
10.0.25.213,success,,3503.60
10.0.26.244,success,,3492.52
10.0.26.239,success,,3493.15
10.0.26.212,success,,3494.09
10.0.26.211,success,,3492.88
10.0.25.255,success,,3501.62
10.0.28.128,success,,3498.37
10.0.26.213,success,,3494.35
10.0.26.227,success,,3494.40
10.0.27.4,success,,3495.42
10.0.25.171,success,,3503.10
10.0.26.216,success,,3495.66
10.0.26.204,success,,3497.82
10.0.27.1,success,,3496.15
10.0.26.218,success,,3500.18
10.0.26.232,success,,3498.18
10.0.26.226,success,,3498.44
10.0.26.169,success,,3502.11
10.0.26.230,success,,3499.09
10.0.26.237,success,,3499.18
10.0.26.240,success,,3498.76
10.0.26.94,success,,3505.94
10.0.26.235,success,,3498.59
10.0.26.241,success,,3499.83
10.0.25.252,success,,3511.57
10.0.26.249,success,,3500.09
10.0.26.210,success,,3504.63
10.0.26.252,success,,3503.62
10.0.26.254,success,,3501.22
10.0.25.248,success,,3514.04
10.0.26.220,success,,3505.28
10.0.26.203,success,,3505.96
10.0.26.207,success,,3506.80
10.0.26.209,success,,3506.99
10.0.27.2,success,,3505.81
10.0.27.5,success,,3504.85
10.0.27.20,success,,3504.18
10.0.26.228,success,,3507.59
10.0.26.95,success,,3515.01
10.0.27.0,success,,3506.84
10.0.26.255,success,,3509.48
10.0.27.10,success,,3508.28
10.0.27.8,success,,3508.71
10.0.27.11,success,,3508.88
10.0.26.243,success,,3510.34
10.0.26.214,success,,3512.53
10.0.26.248,success,,3510.74
10.0.25.97,success,,3518.73
10.0.27.22,success,,3509.94
10.0.26.251,success,,3511.90
10.0.27.7,success,,3511.80
10.0.26.225,success,,3512.70
10.0.26.246,success,,3513.16
10.0.27.25,success,,3510.94
10.0.27.57,success,,3511.14
10.0.26.236,success,,3513.94
10.0.26.242,success,,3514.83
10.0.27.12,success,,3514.30
10.0.27.15,success,,3513.86
10.0.26.253,success,,3514.94
10.0.27.17,success,,3514.93
10.0.27.9,success,,3515.99
10.0.27.13,success,,3515.36
10.0.27.28,success,,3516.97
10.0.26.25,success,,3529.60
10.0.27.54,success,,3517.95
10.0.27.29,success,,3518.41
10.0.27.47,success,,3519.01
10.0.27.18,success,,3520.17
10.0.27.64,success,,3519.19
10.0.27.75,success,,3519.00
10.0.27.21,success,,3521.40
10.0.27.100,success,,3519.10
10.0.27.72,success,,3520.73
10.0.26.23,success,,3532.80
10.0.27.62,success,,3520.62
10.0.27.82,success,,3521.08
10.0.27.81,success,,3522.07
10.0.27.83,success,,3522.26
10.0.27.53,success,,3521.16
10.0.27.40,success,,3522.61
10.0.27.93,success,,3522.59
10.0.27.14,success,,3525.80
10.0.27.27,success,,3524.66
10.0.27.94,success,,3523.39
10.0.26.221,success,,3533.17
10.0.27.55,success,,3524.46
10.0.27.46,success,,3524.61
10.0.27.60,success,,3526.68
10.0.27.33,success,,3527.64
10.0.27.65,success,,3527.86
10.0.27.95,success,,3527.08
10.0.27.19,success,,3528.88
10.0.27.101,success,,3526.35
10.0.27.26,success,,3526.94
10.0.27.102,success,,3529.67
10.0.27.50,success,,3531.25
10.0.27.66,success,,3530.12
10.0.27.31,success,,3528.85
10.0.27.38,success,,3530.31
10.0.27.16,success,,3534.05
10.0.26.245,success,,3537.48
10.0.27.104,success,,3530.18
10.0.27.68,success,,3533.07
10.0.27.91,success,,3532.72
10.0.27.74,success,,3530.65
10.0.25.191,success,,3558.43
10.0.27.36,success,,3532.86
10.0.26.233,success,,3540.86
10.0.27.41,success,,3531.70
10.0.27.59,success,,3535.34
10.0.27.42,success,,3532.96
10.0.27.51,success,,3533.84
10.0.27.24,success,,3536.07
10.0.27.67,success,,3536.03
10.0.27.69,success,,3534.14
10.0.27.92,success,,3536.93
10.0.27.96,success,,3534.25
10.0.27.89,success,,3536.73
10.0.27.87,success,,3534.60
10.0.27.23,success,,3538.40
10.0.27.86,success,,3539.03
10.0.27.48,success,,3540.14
10.0.27.97,success,,3539.53
10.0.27.45,success,,3540.98
10.0.27.44,success,,3540.82
10.0.27.90,success,,3544.97
10.0.27.80,success,,3541.07
10.0.27.70,success,,3541.25
10.0.27.78,success,,3540.42
10.0.27.32,success,,3543.98
10.0.27.43,success,,3544.40
10.0.27.79,success,,3544.57
10.0.27.49,success,,3542.81
10.0.27.85,success,,3542.98
10.0.27.58,success,,3544.12
10.0.27.30,success,,3543.64
10.0.27.35,success,,3545.12
10.0.27.39,success,,3544.24
10.0.27.84,success,,3546.32
10.0.27.189,success,,3544.63
10.0.27.163,success,,3544.59
10.0.27.34,success,,3551.11
10.0.27.37,success,,3549.82
10.0.27.166,success,,3547.72
10.0.27.98,success,,3550.95
10.0.27.103,success,,3552.28
10.0.27.99,success,,3554.07
10.0.27.137,success,,3548.72
10.0.27.155,success,,3551.08
10.0.27.126,success,,3552.02
10.0.27.73,success,,3553.05
10.0.27.76,success,,3553.29
10.0.27.138,success,,3552.85
10.0.27.193,success,,3552.73
10.0.27.151,success,,3553.47
10.0.27.61,success,,3557.05
10.0.27.56,success,,3554.86
10.0.27.124,success,,3553.84
10.0.27.77,success,,3555.36
10.0.27.156,success,,3553.96
10.0.27.52,success,,3556.22
10.0.27.134,success,,3556.39
10.0.27.161,success,,3554.07
10.0.27.154,success,,3555.25
10.0.27.71,success,,3560.27
10.0.27.176,success,,3556.29
10.0.27.118,success,,3554.53
10.0.27.130,success,,3553.95
10.0.27.194,success,,3557.94
10.0.27.169,success,,3556.05
10.0.27.159,success,,3557.46
10.0.27.157,success,,3556.83
10.0.27.188,success,,3559.44
10.0.27.136,success,,3559.58
10.0.27.178,success,,3560.80
10.0.27.111,success,,3559.00
10.0.27.162,success,,3558.89
10.0.27.168,success,,3561.54
10.0.27.164,success,,3561.83
10.0.27.171,success,,3562.59
10.0.27.179,success,,3565.61
10.0.27.133,success,,3563.21
10.0.27.185,success,,3560.38
10.0.27.121,success,,3563.11
10.0.27.140,success,,3563.92
10.0.27.135,success,,3564.88
10.0.27.125,success,,3564.10
10.0.27.120,success,,3567.50
10.0.27.170,success,,3568.35
10.0.27.131,success,,3564.47
10.0.27.182,success,,3565.30
10.0.27.183,success,,3565.67
10.0.27.165,success,,3569.62
10.0.27.158,success,,3570.17
10.0.27.192,success,,3567.29
10.0.27.129,success,,3568.74
10.0.27.187,success,,3565.63
10.0.27.116,success,,3566.73
10.0.27.150,success,,3568.38
10.0.27.167,success,,3567.90
10.0.27.229,success,,3566.03
10.0.27.190,success,,3567.93
10.0.27.175,success,,3568.78
10.0.27.143,success,,3572.28
10.0.27.145,success,,3570.38
